z,n,a,symbol,ground_state_spin,ground_state_parity,training_measurement_e2_b2,training_measurement_unc_e2_b2,nuclr_prediction_e2_b2,nuclr_seed_std_e2_b2,nuclr_model_count,nuclr_prediction_kind,interval_kind,interval68_half_width_e2_b2,interval68_lower_e2_b2,interval68_upper_e2_b2,interval95_half_width_e2_b2,interval95_lower_e2_b2,interval95_upper_e2_b2
44,80,124,Ru,0,1,,,0.02468556,0.014448046,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02941399403,0,0.05409955403,0.07248134517,0,0.09716690517
45,45,90,Rh,0,1,,,0.06508425,0.032067135,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04959305555,0.01549119445,0.1146773055,0.1227439035,0,0.1878281535
46,44,90,Pd,0,1,,,0.10507338,0.01395129,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05350738548,0.05156599452,0.1585807655,0.1398746069,0,0.2449479869
46,46,92,Pd,0,1,,,0.06858724,0.0097378595,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04350677364,0.02508046636,0.1120940136,0.1064914755,0,0.1750787155
46,48,94,Pd,0,1,,,0.041809086,0.008949951,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02929389326,0.01251519274,0.07110297926,0.07476327637,0,0.1165723624
46,50,96,Pd,0,1,,,0.03214208,0.008575869,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02992834742,0.00221373258,0.06207042742,0.07454935791,0,0.1066914379
46,52,98,Pd,0,1,0.01046692598,,0.061472863,0.0033781908,4,measured_target_oof_4_models,heldout_test_aggregate,0.02493154156,0.03654132144,0.08640440456,0.06757289327,0,0.1290457563
46,54,100,Pd,0,1,0.0694,0.0032,0.037996575,0.00096897926,4,measured_target_oof_4_models,heldout_test_aggregate,0.02771943371,0.01027714129,0.06571600871,0.06955241664,0,0.1075489916
46,56,102,Pd,0,1,0.092,0.0046,0.043911733,0.00059228734,4,measured_target_oof_4_models,heldout_test_aggregate,0.03128327789,0.01262845511,0.07519501089,0.07398612422,0,0.1178978572
46,58,104,Pd,0,1,0.1058,0.003,0.10286595,0.00549088,4,measured_target_oof_4_models,heldout_test_aggregate,0.01729758582,0.08556836418,0.1201635358,0.04392744165,0.05893850835,0.1467933917
46,60,106,Pd,0,1,0.132,0.0034,0.12194665,0.002434664,4,measured_target_oof_4_models,heldout_test_aggregate,0.02457781457,0.09736883543,0.1465244646,0.0591654931,0.0627811569,0.1811121431
46,62,108,Pd,0,1,0.1528,0.004,0.14404052,0.00197948,4,measured_target_oof_4_models,heldout_test_aggregate,0.032333531,0.111706989,0.176374051,0.07973196004,0.06430855996,0.22377248
46,64,110,Pd,0,1,0.173,0.0046,0.1565213,0.0038204722,4,measured_target_oof_4_models,heldout_test_aggregate,0.028685259,0.127836041,0.185206559,0.06968313009,0.08683816991,0.2262044301
46,66,112,Pd,0,1,0.128,0.022,0.19350529,0.003225945,4,measured_target_oof_4_models,heldout_test_aggregate,0.03192036939,0.1615849206,0.2254256594,0.07869128787,0.1148140021,0.2721965779
46,68,114,Pd,0,1,0.166,0.03,0.17536265,0.0038846887,4,measured_target_oof_4_models,heldout_test_aggregate,0.03502490203,0.140337748,0.210387552,0.0893846309,0.0859780191,0.2647472809
46,70,116,Pd,0,1,0.114,0.036,0.123507805,0.0031827772,4,measured_target_oof_4_models,heldout_test_aggregate,0.02971316687,0.09379463813,0.1532209719,0.07803653685,0.04547126815,0.2015443419
46,72,118,Pd,0,1,,,0.12329491,0.01373933,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03773189585,0.08556301415,0.1610268058,0.09371459582,0.02958031418,0.2170095058
46,74,120,Pd,0,1,,,0.10136487,0.018439963,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03866941621,0.06269545379,0.1400342862,0.09597867616,0.00538619384,0.1973435462
46,76,122,Pd,0,1,,,0.07654019,0.019214706,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03108070883,0.04545948117,0.1076208988,0.07607832247,0.0004618675345,0.1526185125
46,78,124,Pd,0,1,,,0.042435996,0.008945897,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03386216933,0.008573826667,0.07629816533,0.08250159296,0,0.124937589
46,80,126,Pd,0,1,,,0.023170374,0.0072876504,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02813493514,0,0.05130530914,0.0692251719,0,0.0923955459
46,82,128,Pd,0,1,,,0.007773434,0.006558172,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0248325665,0,0.0326060005,0.0618567305,0,0.0696301645
46,84,130,Pd,0,1,,,0.012830919,0.011174132,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02915690178,0,0.04198782078,0.07261826681,0,0.08544918581
47,47,94,Ag,0,1,,,0.032610126,0.009555796,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04492833018,0,0.07753845618,0.1153111707,0,0.1479212967
48,46,94,Cd,0,1,,,0.06878741,0.009774924,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0453776758,0.0234097342,0.1141650858,0.1086235536,0,0.1774109636
48,48,96,Cd,0,1,,,0.04877811,0.011026993,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03332873949,0.01544937051,0.08210684949,0.08356533753,0,0.1323434475
48,50,98,Cd,0,1,,,0.044396713,0.013372114,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03236587669,0.01203083631,0.07676258969,0.07696891098,0,0.121365624
48,52,100,Cd,0,1,0.056,,0.020910613,0.00032008564,4,measured_target_oof_4_models,heldout_test_aggregate,0.02883952277,0,0.04975013577,0.06397386266,0,0.08488447566
48,54,102,Cd,0,1,0.0514,0.0046,0.0452985,0.005892676,4,measured_target_oof_4_models,heldout_test_aggregate,0.03611963757,0.009178862425,0.08141813757,0.08844587155,0,0.1337443715
48,56,104,Cd,0,1,0.0674,0.0038,0.04544302,0.0004326105,4,measured_target_oof_4_models,heldout_test_aggregate,0.02333841012,0.02210460988,0.06878143012,0.06004338251,0,0.1054864025
48,58,106,Cd,0,1,0.0814,0.0024,0.063996546,0.000486818,4,measured_target_oof_4_models,heldout_test_aggregate,0.02517391024,0.03882263576,0.08917045624,0.05859916472,0.005397381283,0.1225957107
48,60,108,Cd,0,1,0.0838,0.0028,0.11540707,0.0017093698,4,measured_target_oof_4_models,heldout_test_aggregate,0.02440502127,0.09100204873,0.1398120913,0.05941161812,0.05599545188,0.1748186881
48,62,110,Cd,0,1,0.0852,0.0042,0.14039972,0.0019296868,4,measured_target_oof_4_models,heldout_test_aggregate,0.01600486071,0.1243948593,0.1564045807,0.03888943406,0.1015102859,0.1792891541
48,64,112,Cd,0,1,0.1002,0.0044,0.12235859,0.0017124773,4,measured_target_oof_4_models,heldout_test_aggregate,0.01948625803,0.102872332,0.141844848,0.05090335569,0.07145523431,0.1732619457
48,66,114,Cd,0,1,0.1072,0.005,0.12250407,0.0020207516,4,measured_target_oof_4_models,heldout_test_aggregate,0.0205634465,0.1019406235,0.1430675165,0.05503608113,0.06746798887,0.1775401511
48,68,116,Cd,0,1,0.116,0.052,0.11153975,0.0015181119,4,measured_target_oof_4_models,heldout_test_aggregate,0.02439825589,0.08714149411,0.1359380059,0.06441217163,0.04712757837,0.1759519216
48,70,118,Cd,0,1,0.1156,0.0088,0.09000456,0.0006863669,4,measured_target_oof_4_models,heldout_test_aggregate,0.0243398726,0.0656646874,0.1143444326,0.06003806642,0.02996649358,0.1500426264
48,72,120,Cd,0,1,0.0946,0.011,0.090866715,0.00087499525,4,measured_target_oof_4_models,heldout_test_aggregate,0.0264498841,0.0644168309,0.1173165991,0.0720624772,0.0188042378,0.1629291922
48,74,122,Cd,0,1,0.088,0.04,0.07790139,0.0015662154,4,measured_target_oof_4_models,heldout_test_aggregate,0.0232702765,0.0546311135,0.1011716665,0.05811056538,0.01979082462,0.1360119554
48,76,124,Cd,0,1,0.07,0.038,0.07994175,0.00656688,4,measured_target_oof_4_models,heldout_test_aggregate,0.02409693246,0.05584481754,0.1040386825,0.05716014698,0.02278160302,0.137101897
48,78,126,Cd,0,1,0.0526,0.012,0.046651203,0.0013546327,4,measured_target_oof_4_models,heldout_test_aggregate,0.02130206617,0.02534913683,0.06795326917,0.05118944006,0,0.09784064306
48,80,128,Cd,0,1,,,0.033603035,0.008132546,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02259669661,0.01100633839,0.05619973161,0.05619738527,0,0.08980042027
48,82,130,Cd,0,1,,,0.016337996,0.0049141953,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02028206676,0,0.03662006276,0.05100205521,0,0.06734005121
48,84,132,Cd,0,1,,,0.018705312,0.0075732516,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02433162342,0,0.04303693542,0.06045941826,0,0.07916473026
48,86,134,Cd,0,1,,,0.025395269,0.012613797,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02421307332,0.00118219568,0.04960834232,0.06003325631,0,0.08542852531
49,49,98,In,0,1,,,0.021996275,0.011940418,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03835499491,0,0.06035126991,0.09851353439,0,0.1205098094
50,50,100,Sn,0,1,,,0.07056647,0.04807516,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02589824937,0.04466822063,0.09646471937,0.06701210814,0.003554361862,0.1375785781
50,52,102,Sn,0,1,,,0.035859317,0.020232279,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02257421381,0.01328510319,0.05843353081,0.05943034861,0,0.09528966561
50,54,104,Sn,0,1,0.0352,0.0056,0.031104365,0.0055535696,4,measured_target_oof_4_models,heldout_test_aggregate,0.03453918712,0,0.06564355212,0.08679416598,0,0.117898531
50,56,106,Sn,0,1,0.0418,0.0066,0.02234422,0.00096354185,4,measured_target_oof_4_models,heldout_test_aggregate,0.01920282212,0.003141397882,0.04154704212,0.05204142669,0,0.07438564669
50,58,108,Sn,0,1,0.0448,0.0032,0.041717827,0.0016602959,4,measured_target_oof_4_models,heldout_test_aggregate,0.02248780105,0.01923002595,0.06420562805,0.05263315342,0,0.09435098042
50,60,110,Sn,0,1,0.0462,0.0036,0.06174667,0.0007521964,4,measured_target_oof_4_models,heldout_test_aggregate,0.01410896627,0.04763770373,0.07585563627,0.03838389958,0.02336277042,0.1001305696
50,62,112,Sn,0,1,0.0464,0.0022,0.0452704,0.0013718357,4,measured_target_oof_4_models,heldout_test_aggregate,0.02750073196,0.01776966804,0.07277113196,0.07322901435,0,0.1184994143
50,64,114,Sn,0,1,0.043,0.0026,0.044200256,0.0006175028,4,measured_target_oof_4_models,heldout_test_aggregate,0.01572004076,0.02848021524,0.05992029676,0.03980065472,0.004399601278,0.08400091072
50,66,116,Sn,0,1,0.04124,0.001,0.038702004,0.0004294948,4,measured_target_oof_4_models,heldout_test_aggregate,0.01609698574,0.02260501826,0.05479898974,0.04034532947,0,0.07904733347
50,68,118,Sn,0,1,0.0414,0.0008,0.037534963,0.00055215956,4,measured_target_oof_4_models,heldout_test_aggregate,0.01066489408,0.02687006892,0.04819985708,0.02588871192,0.01164625108,0.06342367492
50,70,120,Sn,0,1,0.0395,0.00048,0.02941417,0.00033138038,4,measured_target_oof_4_models,heldout_test_aggregate,0.01260880754,0.01680536246,0.04202297754,0.02893483096,0.0004793390444,0.05834900096
50,72,122,Sn,0,1,0.03774,0.0009,0.026321422,0.0006732068,4,measured_target_oof_4_models,heldout_test_aggregate,0.01288739465,0.01343402735,0.03920881665,0.03071556166,0,0.05703698366
50,74,124,Sn,0,1,0.03244,0.0008,0.015946154,0.0005106045,4,measured_target_oof_4_models,heldout_test_aggregate,0.01194937867,0.003996775335,0.02789553267,0.03170350803,0,0.04764966203
50,76,126,Sn,0,1,0.02538,0.00146,0.02621762,0.0019522901,4,measured_target_oof_4_models,heldout_test_aggregate,0.01461310017,0.01160451983,0.04083072017,0.03552004613,0,0.06173766613
50,78,128,Sn,0,1,0.01542,0.00076,0.012023188,0.00037738308,4,measured_target_oof_4_models,heldout_test_aggregate,0.01441967243,0,0.02644286043,0.03413819575,0,0.04616138375
50,80,130,Sn,0,1,0.0046,0.001,0.028847972,0.0009899487,4,measured_target_oof_4_models,heldout_test_aggregate,0.01393340607,0.01491456593,0.04278137807,0.03497118666,0,0.06381915866
50,82,132,Sn,0,1,0.0236,0.0052,0.016516585,0.007359589,4,measured_target_oof_4_models,heldout_test_aggregate,0.01367951292,0.002837072081,0.03019609792,0.04028025809,0,0.05679684309
50,84,134,Sn,0,1,0.0058,0.001,0.017888248,0.00096628006,4,measured_target_oof_4_models,heldout_test_aggregate,0.01372832903,0.004159918966,0.03161657703,0.03672671056,0,0.05461495856
50,86,136,Sn,0,1,,,0.008747318,0.0065967618,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01523089464,0,0.02397821264,0.03895095444,0,0.04769827244
50,88,138,Sn,0,1,,,0.0108080385,0.0112677505,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01866538046,0,0.02947341896,0.04598599256,0,0.05679403106
50,90,140,Sn,0,1,,,0.011223162,0.011885238,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02239679378,0,0.03361995578,0.05827309467,0,0.06949625667
52,52,104,Te,0,1,,,0.04163757,0.011362024,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05172568013,0,0.09336325013,0.1243711673,0,0.1660087373
52,54,106,Te,0,1,,,0.048659198,0.007894226,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05378853694,0,0.1024477349,0.1411591748,0,0.1898183728
52,56,108,Te,0,1,0.0774,0.0094,0.04564122,0.00021522303,4,measured_target_oof_4_models,heldout_test_aggregate,0.05148793825,0,0.09712915825,0.1364581997,0,0.1820994197
52,58,110,Te,0,1,,,0.073997185,0.009371407,40,unmeasured_target_40_models,extrapolation_model_estimate,0.04504493985,0.02895224515,0.1190421248,0.1089279704,0,0.1829251554
52,60,112,Te,0,1,0.092,0.008,0.11388348,0.0028716067,4,measured_target_oof_4_models,heldout_test_aggregate,0.02863556904,0.08524791096,0.142519049,0.06690836794,0.04697511206,0.1807918479
52,62,114,Te,0,1,0.1112,0.009,0.12942705,0.004567119,4,measured_target_oof_4_models,heldout_test_aggregate,0.03866971901,0.09075733099,0.168096769,0.08598369574,0.04344335426,0.2154107457
52,64,116,Te,0,1,,,0.112463966,0.010529319,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03393376515,0.07853020085,0.1463977311,0.08138604004,0.03107792596,0.193850006
52,66,118,Te,0,1,0.114,0.02,0.124883786,0.002309981,4,measured_target_oof_4_models,heldout_test_aggregate,0.02141976716,0.1034640188,0.1463035532,0.05328708097,0.07159670503,0.178170867
52,68,120,Te,0,1,0.137,0.0066,0.121086314,0.006387691,4,measured_target_oof_4_models,heldout_test_aggregate,0.01974935564,0.1013369584,0.1408356696,0.05044307084,0.07064324316,0.1715293848
52,70,122,Te,0,1,0.13,0.06,0.089609906,0.00073742407,4,measured_target_oof_4_models,heldout_test_aggregate,0.01983281155,0.06977709445,0.1094427176,0.04785313467,0.04175677133,0.1374630407
52,72,124,Te,0,1,0.112,0.0056,0.08738066,0.0027750193,4,measured_target_oof_4_models,heldout_test_aggregate,0.02204668722,0.06533397278,0.1094273472,0.0542405131,0.0331401469,0.1416211731
52,74,126,Te,0,1,0.09476,0.00186,0.08919847,0.0018375092,4,measured_target_oof_4_models,heldout_test_aggregate,0.02181425925,0.06738421075,0.1110127292,0.05221294189,0.03698552811,0.1414114119
52,76,128,Te,0,1,0.076,0.00142,0.08616835,0.002189482,4,measured_target_oof_4_models,heldout_test_aggregate,0.02253924508,0.06362910492,0.1087075951,0.05453798831,0.03163036169,0.1407063383
52,78,130,Te,0,1,0.0592,0.002,0.07005493,0.0013204629,4,measured_target_oof_4_models,heldout_test_aggregate,0.01992500082,0.05012992918,0.08997993082,0.04829555555,0.02175937445,0.1183504855
52,80,132,Te,0,1,0.0414,0.0034,0.07171398,0.003799144,4,measured_target_oof_4_models,heldout_test_aggregate,0.02203788923,0.04967609077,0.09375186923,0.05015356936,0.02156041064,0.1218675494
52,82,134,Te,0,1,0.02068,0.0008,0.030440733,0.0012461082,4,measured_target_oof_4_models,heldout_test_aggregate,0.02354480744,0.006895925563,0.05398554044,0.05243862201,0,0.08287935501
52,84,136,Te,0,1,0.0244,0.0036,0.047533132,0.0036227156,4,measured_target_oof_4_models,heldout_test_aggregate,0.02251663399,0.02501649801,0.07004976599,0.05552734618,0,0.1030604782
52,86,138,Te,0,1,,,0.04630039,0.008201325,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02677307174,0.01952731826,0.07307346174,0.0634390973,0,0.1097394873
52,88,140,Te,0,1,,,0.05740244,0.020413967,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03335124141,0.02405119859,0.09075368141,0.0877144335,0,0.1451168735
52,90,142,Te,0,1,,,0.069887176,0.029356064,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03839539206,0.03149178394,0.1082825681,0.1031320776,0,0.1730192536
52,92,144,Te,0,1,,,0.04921846,0.044863865,40,unmeasured_target_40_models,extrapolation_model_estimate,0.05389063487,0,0.1031090949,0.1376885302,0,0.1869069902
54,54,108,Xe,0,1,,,0.07782997,0.011070275,40,unmeasured_target_40_models,extrapolation_model_estimate,0.06604877056,0.01178119944,0.1438787406,0.163686622,0,0.241516592
54,56,110,Xe,0,1,,,0.08774607,0.010391303,40,unmeasured_target_40_models,extrapolation_model_estimate,0.07713328943,0.01061278057,0.1648793594,0.1865818096,0,0.2743278796
54,58,112,Xe,0,1,,,0.13870147,0.017915912,40,unmeasured_target_40_models,extrapolation_model_estimate,0.06487401458,0.07382745542,0.2035754846,0.1650552319,0,0.3037567019
54,60,114,Xe,0,1,0.1942,0.0116,0.26842287,0.0027855132,4,measured_target_oof_4_models,heldout_test_aggregate,0.0692142515,0.1992086185,0.3376371215,0.1647888513,0.1036340187,0.4332117213
54,62,116,Xe,0,1,0.2422,0.0122,0.27627957,0.017940016,4,measured_target_oof_4_models,heldout_test_aggregate,0.06730083595,0.208978734,0.343580406,0.1686471969,0.1076323731,0.4449267669
54,64,118,Xe,0,1,0.2766,0.009,0.260992,0.0038071175,4,measured_target_oof_4_models,heldout_test_aggregate,0.04770888654,0.2132831135,0.3087008865,0.1223661612,0.1386258388,0.3833581612
54,66,120,Xe,0,1,0.3478,0.022,0.3105936,0.008288286,4,measured_target_oof_4_models,heldout_test_aggregate,0.04233071697,0.268262883,0.352924317,0.1111909526,0.1994026474,0.4217845526
54,68,122,Xe,0,1,0.2698,0.0136,0.2747283,0.002037488,4,measured_target_oof_4_models,heldout_test_aggregate,0.04794404603,0.226784254,0.322672346,0.1149516035,0.1597766965,0.3896799035
54,70,124,Xe,0,1,0.2144,0.0088,0.20169416,0.0027473264,4,measured_target_oof_4_models,heldout_test_aggregate,0.03799074095,0.163703419,0.239684901,0.1006895058,0.1010046542,0.3023836658
54,72,126,Xe,0,1,0.1652,0.012,0.21481761,0.003976096,4,measured_target_oof_4_models,heldout_test_aggregate,0.03235201898,0.182465591,0.247169629,0.08340391542,0.1314136946,0.2982215254
54,74,128,Xe,0,1,0.158,0.0076,0.17734003,0.0015443438,4,measured_target_oof_4_models,heldout_test_aggregate,0.03145372085,0.1458863092,0.2087937508,0.08001106611,0.09732896389,0.2573510961
54,76,130,Xe,0,1,0.1268,0.0058,0.16189098,0.0024490734,4,measured_target_oof_4_models,heldout_test_aggregate,0.0312623761,0.1306286039,0.1931533561,0.0788898019,0.0830011781,0.2407807819
54,78,132,Xe,0,1,0.0936,0.0048,0.12765507,0.0015624336,4,measured_target_oof_4_models,heldout_test_aggregate,0.02699414525,0.1006609247,0.1546492153,0.07318558303,0.05446948697,0.200840653
54,80,134,Xe,0,1,0.0634,0.0036,0.07411299,0.005426955,4,measured_target_oof_4_models,heldout_test_aggregate,0.02457838323,0.04953460677,0.09869137323,0.05770332897,0.01640966103,0.131816319
54,82,136,Xe,0,1,0.0434,0.0066,0.038412932,0.0021711881,4,measured_target_oof_4_models,heldout_test_aggregate,0.02305349633,0.01535943567,0.06146642833,0.05431410857,0,0.09272704057
54,84,138,Xe,0,1,0.076,0.02,0.050114337,0.0009995104,4,measured_target_oof_4_models,heldout_test_aggregate,0.02607705446,0.02403728254,0.07619139146,0.07165369513,0,0.1217680321
54,86,140,Xe,0,1,0.1044,0.008,0.086244956,0.0024577582,4,measured_target_oof_4_models,heldout_test_aggregate,0.04888401675,0.03736093925,0.1351289728,0.1223697073,0,0.2086146633
54,88,142,Xe,0,1,0.138,0.02,0.12796716,0.0056378134,4,measured_target_oof_4_models,heldout_test_aggregate,0.0716605877,0.0563065723,0.1996277477,0.1846498836,0,0.3126170436
54,90,144,Xe,0,1,0.146,0.034,0.20771265,0.003101886,4,measured_target_oof_4_models,heldout_test_aggregate,0.06588436507,0.1418282849,0.2735970151,0.1818751242,0.02583752583,0.3895877742
54,92,146,Xe,0,1,,,0.18135639,0.065230384,40,unmeasured_target_40_models,extrapolation_model_estimate,0.09761234311,0.08374404689,0.2789687331,0.2576891165,0,0.4390455065
54,94,148,Xe,0,1,,,0.13706133,0.11229725,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1048760308,0.03218529918,0.2419373608,0.2768239413,0,0.4138852713
54,96,150,Xe,0,1,,,0.10965364,0.15246806,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1215191822,0,0.2311728222,0.3132157224,0,0.4228693624
56,58,114,Ba,0,1,,,0.19499925,0.024082517,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1040702499,0.09092900011,0.2990694999,0.250245475,0,0.445244725
56,60,116,Ba,0,1,,,0.36040577,0.03645641,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1352576619,0.2251481081,0.4956634319,0.3307300494,0.02967572059,0.6911358194
56,62,118,Ba,0,1,,,0.40953594,0.029997244,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1182672196,0.2912687204,0.5278031596,0.2942834527,0.1152524873,0.7038193927
56,64,120,Ba,0,1,,,0.4218939,0.018546585,40,unmeasured_target_40_models,extrapolation_model_estimate,0.07697138008,0.3449225199,0.4988652801,0.1993566597,0.2225372403,0.6212505597
56,66,122,Ba,0,1,0.468,0.044,0.4241855,0.009742299,4,measured_target_oof_4_models,heldout_test_aggregate,0.07319857719,0.3509869228,0.4973840772,0.2047161993,0.2194693007,0.6289016993
56,68,124,Ba,0,1,0.4192,0.0156,0.4363009,0.0030756225,4,measured_target_oof_4_models,heldout_test_aggregate,0.07437202301,0.361928877,0.510672923,0.1815372197,0.2547636803,0.6178381197
56,70,126,Ba,0,1,0.348,0.16,0.29755345,0.009956095,4,measured_target_oof_4_models,heldout_test_aggregate,0.05991839184,0.2376350582,0.3574718418,0.1526489606,0.1449044894,0.4502024106
56,72,128,Ba,0,1,0.2882,0.0106,0.30541727,0.0017553971,4,measured_target_oof_4_models,heldout_test_aggregate,0.05773052155,0.2476867485,0.3631477915,0.1309606871,0.1744565829,0.4363779571
56,74,130,Ba,0,1,0.2276,0.0092,0.25462306,0.0030758257,4,measured_target_oof_4_models,heldout_test_aggregate,0.03805029935,0.2165727606,0.2926733594,0.0937177945,0.1609052655,0.3483408545
56,76,132,Ba,0,1,0.1694,0.0114,0.22068532,0.00278021,4,measured_target_oof_4_models,heldout_test_aggregate,0.03001445657,0.1906708634,0.2506997766,0.07685079084,0.1438345292,0.2975361108
56,78,134,Ba,0,1,0.133,0.0038,0.11127401,0.010565734,4,measured_target_oof_4_models,heldout_test_aggregate,0.02928136163,0.08199264837,0.1405553716,0.08093500683,0.03033900317,0.1922090168
56,80,136,Ba,0,1,0.0826,0.0022,0.07105618,0.00536362,4,measured_target_oof_4_models,heldout_test_aggregate,0.02128110296,0.04977507704,0.09233728296,0.05878741418,0.01226876582,0.1298435942
56,82,138,Ba,0,1,0.046,0.022,0.03370208,0.00174902,4,measured_target_oof_4_models,heldout_test_aggregate,0.02179400188,0.01190807812,0.05549608188,0.05305055529,0,0.08675263529
56,84,140,Ba,0,1,0.0968,0.0076,0.056939453,0.0018015653,4,measured_target_oof_4_models,heldout_test_aggregate,0.02589463148,0.03104482152,0.08283408448,0.06323128486,0,0.1201707379
56,86,142,Ba,0,1,0.1352,0.007,0.12142564,0.001987971,4,measured_target_oof_4_models,heldout_test_aggregate,0.04728150745,0.07414413255,0.1687071475,0.1283801796,0,0.2498058196
56,88,144,Ba,0,1,0.2024,0.011,0.18397146,0.009348947,4,measured_target_oof_4_models,heldout_test_aggregate,0.1401627703,0.04380868975,0.3241342303,0.3859102089,0,0.5698816689
56,90,146,Ba,0,1,0.27,0.0136,0.38205332,0.009709101,4,measured_target_oof_4_models,heldout_test_aggregate,0.1149722324,0.2670810876,0.4970255524,0.2762076969,0.1058456231,0.6582610169
56,92,148,Ba,0,1,,,0.36362204,0.07095965,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1472765164,0.2163455236,0.5108985564,0.3873958016,0,0.7510178416
56,94,150,Ba,0,1,,,0.3228978,0.13945396,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1896509701,0.1332468299,0.5125487701,0.4904780762,0,0.8133758762
56,96,152,Ba,0,1,,,0.26767313,0.20371105,40,unmeasured_target_40_models,extrapolation_model_estimate,0.2434860296,0.02418710042,0.5111591596,0.6087130894,0,0.8763862194
56,98,154,Ba,0,1,,,0.262152,0.2553928,40,unmeasured_target_40_models,extrapolation_model_estimate,0.2545364181,0.007615581877,0.5166884181,0.6424678432,0,0.9046198432
58,64,122,Ce,0,1,,,0.76550317,0.07854883,40,unmeasured_target_40_models,extrapolation_model_estimate,0.1501238496,0.6153793204,0.9156270196,0.3639909367,0.4015122333,1.129494107
58,66,124,Ce,0,1,0.7,0.164,0.85794526,0.011875907,4,measured_target_oof_4_models,heldout_test_aggregate,0.1138830435,0.7440622165,0.9718283035,0.319336117,0.538609143,1.177281377
58,68,126,Ce,0,1,0.73,0.092,0.81297463,0.041512143,4,measured_target_oof_4_models,heldout_test_aggregate,0.1297771035,0.6831975265,0.9427517335,0.3182009932,0.4947736368,1.131175623
58,70,128,Ce,0,1,0.454,0.026,0.602981,0.0106180245,4,measured_target_oof_4_models,heldout_test_aggregate,0.08753984168,0.5154411583,0.6905208417,0.2170782783,0.3859027217,0.8200592783
58,72,130,Ce,0,1,0.351,0.0158,0.57584375,0.0030571437,4,measured_target_oof_4_models,heldout_test_aggregate,0.07325244216,0.5025913078,0.6490961922,0.1900726899,0.3857710601,0.7659164399
58,74,132,Ce,0,1,0.338,0.022,0.33558458,0.0054483963,4,measured_target_oof_4_models,heldout_test_aggregate,0.1088381048,0.2267464752,0.4444226848,0.2649747634,0.0706098166,0.6005593434
58,76,134,Ce,0,1,0.2124,0.017,0.3255314,0.0062355273,4,measured_target_oof_4_models,heldout_test_aggregate,0.03463247811,0.2908989219,0.3601638781,0.09327062605,0.2322607739,0.4188020261
58,78,136,Ce,0,1,0.162,0.018,0.16302678,0.0040950007,4,measured_target_oof_4_models,heldout_test_aggregate,0.04061744649,0.1224093335,0.2036442265,0.1085942784,0.05443250164,0.2716210584
58,80,138,Ce,0,1,0.0934,0.002,0.08794295,0.0006698833,4,measured_target_oof_4_models,heldout_test_aggregate,0.03209027206,0.05585267794,0.1200332221,0.07937076241,0.008572187593,0.1673137124
58,82,140,Ce,0,1,0.06,0.003,0.025119502,0.00060245575,4,measured_target_oof_4_models,heldout_test_aggregate,0.02491993363,0.0001995683674,0.05003943563,0.06897576007,0,0.09409526207
58,84,142,Ce,0,1,0.09144,0.001,0.089991555,0.0027412747,4,measured_target_oof_4_models,heldout_test_aggregate,0.04001347489,0.04997808011,0.1300050299,0.09189852236,0,0.1818900774
